epoch,train_loss,val_loss
1637,0.0004,
1638,0.0043,
1639,0.0023,
1640,0.003,
1641,0.0015,
1642,0.001,
1643,0.0008,
1644,0.0039,
1645,0.0017,
1646,0.0032,
1647,0.0017,
1648,0.0029,
1649,0.0002,
1650,0.0015,
1651,0.0014,
1652,0.0029,
1653,0.0018,
1654,0.0037,
1655,0.0024,
1656,0.0012,
1657,0.0006,
1658,0.0026,
1659,0.0026,
1660,0.0041,
1661,0.002,
1662,0.003,
1663,0.0015,
1664,0.0021,
1665,0.0026,
1666,0.0027,
1667,0.0017,
1668,0.0018,
1669,0.002,
1670,0.0032,
1671,0.0005,
1672,0.0018,
1673,0.0048,
1674,0.0024,
1675,0.0039,
1676,0.0012,
1677,0.0046,
1678,0.0013,
1679,0.0029,
1680,0.0032,
1681,0.0037,
1682,0.0013,
1683,0.0007,
1684,0.0011,
1685,0.0036,
1686,0.0043,
1687,0.0062,
1688,0.0003,
1689,0.0029,
1690,0.0032,
1691,0.0041,
1692,0.0027,
1693,0.0025,
1694,0.0061,
1695,0.0054,
1696,0.0014,
1697,0.0019,
1698,0.0045,
1699,0.0006,
1700,0.0013,
1701,0.0012,
1702,0.0028,
1703,0.002,
1704,0.0036,
1705,0.0031,
1706,0.0027,
1707,0.0013,
1708,0.0022,
1709,0.0006,
1710,0.0004,
1711,0.0013,
1712,0.0007,
1713,0.001,
1714,0.0028,
1715,0.0017,
1716,0.0014,
1717,0.0021,
1718,0.0049,
1719,0.0008,
1720,0.0045,
1721,0.0005,
1722,0.0031,
1723,0.0047,
1724,0.0021,
1725,0.0018,
1726,0.0035,
1727,0.0015,
1728,0.0017,
1729,0.0026,
1730,0.0006,
1731,0.0024,
1732,0.001,
1733,0.0013,
1734,0.0031,
1735,0.0026,
1736,0.0047,
1737,0.0036,
1738,0.0002,
1739,0.0058,
1740,0.002,
1741,0.0046,
1742,0.0006,
1743,0.0042,
1744,0.0006,
1745,0.0042,
1746,0.0033,
1747,0.0023,
1748,0.0011,
1749,0.0035,
1750,0.0024,
1751,0.0005,
1752,0.0017,
1753,0.0011,
1754,0.0025,
1755,0.0017,
1756,0.0021,
1757,0.0014,
1758,0.0014,
1759,0.0013,
1760,0.0026,
1761,0.004,
1762,0.0015,
1763,0.004,
1764,0.0023,
1765,0.0008,
1766,0.0072,
1767,0.002,
1768,0.0022,
1769,0.0014,
1770,0.0023,
1771,0.0011,
1772,0.0012,
1773,0.0004,
1774,0.0044,
1775,0.0009,
1776,0.0028,
1777,0.0036,
1778,0.0031,
1779,0.0047,
1780,0.0013,
1781,0.0012,
1782,0.0011,
1783,0.0005,
1784,0.0027,
1785,0.0046,
1786,0.0026,
1787,0.0023,
1788,0.0023,
1789,0.0005,
1790,0.0037,
1791,0.0054,
1792,0.0033,
1793,0.0018,
1794,0.0035,
1795,0.0013,
1796,0.0037,
1797,0.0015,
1798,0.0036,
1799,0.0042,
1800,0.0022,
1801,0.0024,
1802,0.0038,
1803,0.0022,
1804,0.0021,
1805,0.0007,
1806,0.0021,
1807,0.0031,
1808,0.0016,
1809,0.0026,
1810,0.0003,
1811,0.0046,
1812,0.0018,
1813,0.0024,
1814,0.0009,
1815,0.0029,
1816,0.0068,
1817,0.0016,
1818,0.002,
1819,0.0037,
1820,0.0019,
1821,0.0019,
1822,0.0042,
1823,0.0032,
1824,0.0018,
1825,0.0047,
1826,0.0029,
1827,0.0046,
1828,0.0005,
1829,0.0057,
1830,0.0005,
1831,0.0045,
1832,0.0019,
1833,0.0015,
1834,0.0044,
1835,0.0033,
1836,0.0032,
1837,0.0008,
1838,0.0022,
1839,0.0032,
1840,0.0031,
1841,0.0003,
1842,0.0003,
1843,0.0061,
1844,0.0013,
1845,0.0021,
1846,0.0011,
1847,0.0035,
1848,0.0011,
1849,0.0038,
1850,0.0043,
1851,0.0025,
1852,0.0008,
1853,0.0006,
1854,0.0015,
1855,0.0017,
1856,0.0024,
1857,0.0023,
1858,0.0025,
1859,0.002,
1860,0.001,
1861,0.0022,
1862,0.0019,
1863,0.0024,
1864,0.0031,
1865,0.0029,
1866,0.0013,
1867,0.0035,
1868,0.0014,
1869,0.0011,
1870,0.0016,
1871,0.0024,
1872,0.0015,
1873,0.002,
1874,0.0033,
1875,0.0044,
1876,0.0018,
1877,0.0004,
1878,0.003,
1879,0.0026,
1880,0.0035,
1881,0.0005,
1882,0.0011,
1883,0.0024,
1884,0.0026,
1885,0.0045,
1886,0.0037,
1887,0.0014,
1888,0.0037,
1889,0.0015,
1890,0.0004,
1891,0.0035,
1892,0.0011,
1893,0.0027,
1894,0.0048,
1895,0.0007,
1896,0.0023,
1897,0.0014,
1898,0.0029,
1899,0.0049,
1900,0.0031,
1901,0.0036,
1902,0.0033,
1903,0.0026,
1904,0.0002,
1905,0.0022,
1906,0.0008,
1907,0.0077,
1908,0.0019,
1909,0.0048,
1910,0.0019,
1911,0.0018,
1912,0.0005,
1913,0.0009,
1914,0.0031,
1915,0.0036,
1916,0.0035,
1917,0.0036,
1918,0.0028,
1919,0.0018,
1920,0.0015,
1921,0.0015,
1922,0.0014,
1923,0.0058,
1924,0.0035,
1925,0.0014,
1926,0.0016,
1927,0.0026,
1928,0.0011,
1929,0.0009,
1930,0.0066,
1931,0.004,
1932,0.0049,
1933,0.0035,
1934,0.0025,
1935,0.0029,
1936,0.0005,
1937,0.0015,
1938,0.0012,
1939,0.0009,
1940,0.0021,
1941,0.0017,
1942,0.0008,
1943,0.0002,
1944,0.0012,
1945,0.0011,
1946,0.0007,
1947,0.0015,
1948,0.0006,
1949,0.0021,
1950,0.0014,
1951,0.002,
1952,0.0009,
1953,0.0034,
1954,0.0008,
1955,0.0016,
1956,0.0022,
1957,0.0053,
1958,0.0018,
1959,0.0004,
1960,0.0036,
1961,0.0025,
1962,0.0046,
1963,0.0023,
1964,0.002,
1965,0.0022,
1966,0.0033,
1967,0.0005,
1968,0.0034,
1969,0.0016,
1970,0.0025,
1971,0.002,
1972,0.0015,
1973,0.0018,
1974,0.0025,
1975,0.0011,
1976,0.0056,
1977,0.0037,
1978,0.0023,
1979,0.0008,
1980,0.0031,
1981,0.0018,
1982,0.0012,
1983,0.0016,
1984,0.0007,
1985,0.0019,
1986,0.003,
1987,0.002,
1988,0.0035,
1989,0.0023,
1990,0.004,
1991,0.0043,
1992,0.0032,
1993,0.003,
1994,0.0007,
1995,0.0014,
1996,0.0027,
1997,0.0019,
1998,0.0029,
1999,0.0014,
2000,0.0031,
2001,0.0038,
2002,0.0016,
2003,0.0021,
2004,0.0018,
2005,0.0037,
2006,0.0021,
2007,0.0023,
2008,0.0005,
2009,0.005,
2010,0.0026,
2011,0.0032,
2012,0.0007,
2013,0.0042,
2014,0.006,
2015,0.0016,
2016,0.0025,
2017,0.0024,
2018,0.0024,
2019,0.0005,
2020,0.0006,
2021,0.0032,
2022,0.0033,
2023,0.0042,
2024,0.0019,
2025,0.0055,
2026,0.001,
2027,0.0021,
2028,0.002,
2029,0.0028,
2030,0.0059,
2031,0.0015,
2032,0.0051,
2033,0.0021,
2034,0.0011,
2035,0.0014,
2036,0.0061,
2037,0.0021,
2038,0.001,
2039,0.002,
2040,0.0034,
2041,0.0008,
2042,0.0039,
2043,0.0005,
2044,0.0018,
2045,0.004,
2046,0.001,
2047,0.0012,
2048,0.0016,
2049,0.0061,
2050,0.0016,
2051,0.002,
2052,0.0017,
2053,0.0024,
2054,0.001,
2055,0.0021,
2056,0.003,
2057,0.0024,
2058,0.0029,
2059,0.0015,
2060,0.0002,
2061,0.0017,
2062,0.0018,
2063,0.0039,
2064,0.0024,
2065,0.002,
2066,0.0013,
2067,0.0021,
2068,0.0036,
2069,0.0047,
2070,0.0045,
2071,0.0011,
2072,0.0012,
2073,0.005,
2074,0.0028,
2075,0.0026,
2076,0.0008,
2077,0.001,
2078,0.0023,
2079,0.0028,
2080,0.005,
2081,0.0014,
2082,0.001,
2083,0.001,
2084,0.003,
2085,0.0005,
2086,0.0018,
2087,0.0006,
2088,0.005,
2089,0.0009,
2090,0.0011,
2091,0.0034,
2092,0.0027,
2093,0.001,
2094,0.0012,
2095,0.0018,
2096,0.0042,
2097,0.0041,
2098,0.0008,
2099,0.001,
2100,0.003,
2101,0.0024,
2102,0.0019,
2103,0.005,
2104,0.0024,
2105,0.0025,
2106,0.0037,
2107,0.0015,
2108,0.0049,
2109,0.0025,
2110,0.0059,
2111,0.0016,
2112,0.0009,
2113,0.004,
2114,0.0027,
2115,0.0023,
2116,0.0058,
2117,0.002,
2118,0.001,
2119,0.0008,
2120,0.0032,
2121,0.0022,
2122,0.0004,
2123,0.002,
2124,0.0007,
2125,0.0027,
2126,0.003,
2127,0.0024,
2128,0.0011,
2129,0.0033,
2130,0.0006,
2131,0.0029,
2132,0.0007,
2133,0.0036,
2134,0.0028,
2135,0.0032,
2136,0.0036,
2137,0.0006,
2138,0.0015,
2139,0.0034,
2140,0.0024,
2141,0.0012,
2142,0.0004,
2143,0.0021,
2144,0.001,
2145,0.0028,
2146,0.0055,
2147,0.0012,
2148,0.0016,
2149,0.0007,
2150,0.0017,
2151,0.0049,
2152,0.0017,
2153,0.0014,
2154,0.0016,
2155,0.0022,
2156,0.0041,
2157,0.0048,
2158,0.0044,
2159,0.0031,
2160,0.0017,
2161,0.0006,
2162,0.0008,
2163,0.001,
2164,0.0015,
2165,0.0028,
2166,0.0036,
2167,0.0003,
2168,0.0014,
2169,0.0029,
2170,0.0008,
2171,0.0033,
2172,0.0017,
2173,0.0026,
2174,0.0033,
2175,0.0022,
2176,0.0012,
2177,0.0029,
2178,0.0048,
2179,0.004,
2180,0.0014,
2181,0.0008,
2182,0.001,
2183,0.0008,
2184,0.0017,
2185,0.002,
2186,0.0013,
2187,0.0009,
2188,0.0026,
2189,0.0045,
2190,0.0026,
2191,0.0054,
2192,0.0023,
2193,0.0009,
2194,0.0025,
2195,0.0032,
2196,0.0022,
2197,0.0029,
2198,0.0036,
2199,0.0025,
2200,0.0026,
2201,0.0022,
2202,0.0021,
2203,0.0021,
2204,0.0003,
2205,0.0033,
2206,0.002,
2207,0.0002,
2208,0.0017,
2209,0.0025,
2210,0.001,
2211,0.0008,
2212,0.0029,
2213,0.0011,
2214,0.0037,
2215,0.0052,
2216,0.0016,
2217,0.0058,
2218,0.0008,
2219,0.0028,
2220,0.0038,
2221,0.0033,
2222,0.0022,
2223,0.0024,
2224,0.0024,
2225,0.0042,
2226,0.0031,
2227,0.0033,
2228,0.0028,
2229,0.0018,
2230,0.0018,
2231,0.0024,
2232,0.002,
2233,0.0027,
2234,0.0033,
2235,0.0026,
2236,0.0006,
2237,0.003,
2238,0.0011,
2239,0.0013,
2240,0.0025,
2241,0.0021,
2242,0.0032,
2243,0.0022,
2244,0.0032,
2245,0.003,
2246,0.005,
2247,0.0043,
2248,0.0031,
2249,0.002,
2250,0.0026,
2251,0.0021,
2252,0.0034,
2253,0.0034,
2254,0.0017,
2255,0.004,
2256,0.0023,
2257,0.0022,
2258,0.0027,
2259,0.0009,
2260,0.0014,
2261,0.002,
2262,0.0009,
2263,0.0027,
2264,0.0026,
2265,0.0025,
2266,0.0008,
2267,0.0013,
2268,0.0012,
2269,0.0042,
2270,0.0019,
2271,0.0027,
2272,0.0018,
2273,0.003,
2274,0.0023,
2275,0.0009,
2276,0.0004,
2277,0.0056,
2278,0.0024,
2279,0.0022,
2280,0.0039,
2281,0.0027,
2282,0.0021,
2283,0.001,
2284,0.0008,
2285,0.0032,
2286,0.0028,
2287,0.0014,
2288,0.0012,
2289,0.0002,
2290,0.0017,
2291,0.0039,
2292,0.004,
2293,0.0017,
2294,0.0011,
2295,0.0023,
2296,0.0034,
2297,0.0007,
2298,0.0026,
2299,0.0018,
2300,0.0023,
2301,0.0011,
2302,0.0021,
2303,0.0018,
2304,0.0005,
2305,0.0085,
2306,0.0031,
2307,0.0008,
2308,0.0013,
2309,0.002,
2310,0.0011,
2311,0.0027,
2312,0.0039,
2313,0.0025,
2314,0.0018,
2315,0.0031,
2316,0.0009,
2317,0.0039,
2318,0.0016,
2319,0.0023,
2320,0.0034,
2321,0.0007,
2322,0.003,
2323,0.0049,
2324,0.002,
2325,0.0027,
2326,0.0025,
2327,0.001,
2328,0.0034,
2329,0.0021,
2330,0.0015,
2331,0.0009,
2332,0.002,
2333,0.0004,
2334,0.0018,
2335,0.0031,
2336,0.0017,
2337,0.0021,
2338,0.0011,
2339,0.0007,
2340,0.0047,
2341,0.0003,
2342,0.0037,
2343,0.0009,
2344,0.0024,
2345,0.0013,
2346,0.0026,
2347,0.0023,
2348,0.004,
2349,0.0014,
2350,0.0027,
2351,0.0027,
2352,0.0041,
2353,0.0017,
2354,0.0023,
2355,0.0046,
2356,0.0032,
2357,0.0037,
2358,0.0022,
2359,0.001,
2360,0.0035,
2361,0.0028,
2362,0.0037,
2363,0.0021,
2364,0.0016,
2365,0.0019,
2366,0.002,
2367,0.0041,
2368,0.0044,
2369,0.0043,
2370,0.0008,
2371,0.0007,
2372,0.0033,
2373,0.0029,
2374,0.0043,
2375,0.0012,
2376,0.0004,
2377,0.0019,
2378,0.0023,
2379,0.0029,
2380,0.0028,
2381,0.0026,
2382,0.0006,
2383,0.0007,
2384,0.0033,
2385,0.004,
2386,0.0016,
2387,0.0004,
2388,0.0035,
2389,0.0025,
2390,0.0027,
2391,0.0044,
2392,0.004,
2393,0.0037,
2394,0.003,
2395,0.0003,
2396,0.0043,
2397,0.0025,
2398,0.0043,
2399,0.0004,
2400,0.0012,
2401,0.0018,
2402,0.0028,
2403,0.0012,
2404,0.0027,
2405,0.0014,
2406,0.0044,
2407,0.0005,
2408,0.002,
2409,0.0022,
2410,0.0025,
2411,0.0038,
2412,0.0024,
2413,0.0006,
2414,0.002,
2415,0.0027,
2416,0.0039,
2417,0.0011,
2418,0.0021,
2419,0.0018,
2420,0.0014,
2421,0.002,
2422,0.0033,
2423,0.0012,
2424,0.0021,
2425,0.0028,
2426,0.0016,
2427,0.0035,
2428,0.0031,
2429,0.002,
2430,0.0009,
2431,0.0013,
2432,0.002,
2433,0.0013,
2434,0.0033,
2435,0.0032,
2436,0.0032,
2437,0.0016,
2438,0.0029,
2439,0.0016,
2440,0.0023,
2441,0.0014,
2442,0.0016,
2443,0.0007,
2444,0.0022,
2445,0.0006,
2446,0.0018,
2447,0.0031,
2448,0.0014,
2449,0.0019,
2450,0.0019,
2451,0.0004,
2452,0.0023,
2453,0.0024,
2454,0.0029,
2455,0.0029,
2456,0.0024,
2457,0.0018,
2458,0.0006,
2459,0.0026,
2460,0.0006,
2461,0.0007,
2462,0.0025,
2463,0.0044,
2464,0.0053,
2465,0.0016,
2466,0.0014,
2467,0.0037,
2468,0.0019,
2469,0.0027,
2470,0.0051,
2471,0.0027,
2472,0.0033,
2473,0.0013,
2474,0.0038,
2475,0.003,
2476,0.0026,
2477,0.0022,
2478,0.0012,
2479,0.002,
2480,0.006,
2481,0.0024,
2482,0.002,
2483,0.0044,
2484,0.0002,
2485,0.001,
2486,0.0015,
2487,0.0018,
2488,0.0012,
2489,0.0027,
2490,0.0021,
2491,0.002,
2492,0.0018,
2493,0.0056,
2494,0.0048,
2495,0.0026,
2496,0.0019,
2497,0.0014,
2498,0.0011,
2499,0.0043,
2500,0.0064,
2501,0.0006,
2502,0.0015,
2503,0.0003,
2504,0.0018,
2505,0.0029,
2506,0.0009,
2507,0.0004,
2508,0.0018,
2509,0.0032,
2510,0.0001,
2511,0.0026,
2512,0.0044,
2513,0.0017,
2514,0.0038,
2515,0.0007,
2516,0.0024,
2517,0.001,
2518,0.0016,
2519,0.0021,
2520,0.0007,
2521,0.002,
2522,0.0008,
2523,0.001,
2524,0.005,
2525,0.0013,
2526,0.0014,
2527,0.0032,
2528,0.0043,
2529,0.002,
2530,0.0019,
2531,0.0057,
2532,0.0005,
2533,0.0028,
2534,0.0024,
2535,0.0019,
2536,0.002,
2537,0.0033,
2538,0.0052,
2539,0.0009,
2540,0.0043,
2541,0.0014,
2542,0.0019,
2543,0.0009,
2544,0.0013,
2545,0.0027,
2546,0.0013,
2547,0.0025,
2548,0.0017,
2549,0.0005,
2550,0.0036,
2551,0.0058,
2552,0.0027,
2553,0.0023,
2554,0.0022,
2555,0.0023,
2556,0.0015,
2557,0.0023,
2558,0.0021,
2559,0.0017,
2560,0.0031,
2561,0.0037,
2562,0.0009,
2563,0.0049,
2564,0.0029,
2565,0.0013,
2566,0.0039,
2567,0.0029,
2568,0.0021,
2569,0.0033,
2570,0.0049,
2571,0.0009,
2572,0.0017,
2573,0.0013,
2574,0.0025,
2575,0.0026,
2576,0.0006,
2577,0.0016,
2578,0.0037,
2579,0.001,
2580,0.0007,
2581,0.0008,
2582,0.003,
2583,0.0027,
2584,0.0022,
2585,0.0006,
2586,0.0016,
2587,0.0012,
2588,0.0031,
2589,0.0017,
2590,0.0005,
2591,0.0053,
2592,0.002,
2593,0.0022,
2594,0.0003,
2595,0.0019,
2596,0.0031,
2597,0.002,
2598,0.0057,
2599,0.0027,
2600,0.0027,
2601,0.0028,
2602,0.0059,
2603,0.001,
2604,0.0029,
2605,0.0037,
2606,0.0024,
2607,0.0032,
2608,0.0015,
2609,0.0025,
2610,0.0041,
2611,0.0019,
2612,0.0026,
2613,0.0009,
2614,0.0023,
2615,0.0008,
2616,0.0032,
2617,0.0047,
2618,0.0019,
2619,0.0005,
2620,0.0042,
2621,0.0029,
2622,0.0039,
2623,0.0019,
2624,0.006,
2625,0.0011,
2626,0.002,
2627,0.0016,
2628,0.0015,
2629,0.0021,
2630,0.0045,
2631,0.0005,
2632,0.0008,
2633,0.0003,
2634,0.0013,
2635,0.0019,
2636,0.0005,
2637,0.004,
2638,0.0002,
2639,0.0026,
2640,0.0013,
2641,0.0049,
2642,0.0036,
2643,0.0009,
2644,0.0002,
2645,0.0022,
2646,0.0023,
2647,0.0014,
2648,0.0039,
2649,0.0046,
2650,0.0021,
2651,0.0025,
2652,0.0029,
2653,0.0006,
2654,0.0017,
2655,0.0035,
2656,0.0024,
2657,0.0019,
2658,0.0011,
2659,0.0014,
2660,0.002,
2661,0.0015,
2662,0.0049,
2663,0.0017,
2664,0.002,
2665,0.0018,
2666,0.0003,
2667,0.0038,
2668,0.0024,
2669,0.004,
2670,0.0014,
2671,0.0043,
2672,0.0047,
2673,0.0017,
2674,0.0025,
2675,0.0031,
2676,0.0026,
2677,0.0006,
2678,0.0006,
2679,0.0017,
2680,0.0013,
2681,0.0024,
2682,0.0044,
2683,0.0015,
2684,0.0015,
2685,0.0022,
2686,0.0032,
2687,0.0036,
2688,0.0015,
2689,0.0019,
2690,0.0032,
2691,0.0008,
2692,0.0008,
2693,0.0028,
2694,0.0006,
2695,0.0052,
2696,0.0009,
2697,0.0013,
2698,0.0013,
2699,0.0034,
2700,0.0048,
2701,0.0007,
2702,0.0057,
2703,0.0025,
2704,0.0035,
2705,0.0014,
2706,0.0027,
2707,0.0003,
2708,0.0049,
2709,0.0031,
2710,0.002,
2711,0.0012,
2712,0.0014,
2713,0.0018,
2714,0.0027,
2715,0.0006,
2716,0.0019,
2717,0.001,
2718,0.0015,
2719,0.001,
2720,0.002,
2721,0.0002,
2722,0.002,
2723,0.002,
2724,0.0021,
2725,0.0015,
2726,0.0018,
2727,0.0007,
2728,0.001,
2729,0.0008,
2730,0.001,
2731,0.0031,
2732,0.0032,
2733,0.0036,
2734,0.0013,
2735,0.0007,
2736,0.0035,
2737,0.0043,
2738,0.0035,
2739,0.0023,
2740,0.0022,
2741,0.002,
2742,0.0041,
2743,0.0014,
2744,0.0043,
2745,0.0007,
2746,0.0011,
2747,0.0016,
2748,0.0038,
2749,0.001,
2750,0.0039,
2751,0.0029,
2752,0.0008,
2753,0.0012,
2754,0.0056,
2755,0.0019,
2756,0.0003,
2757,0.0041,
2758,0.0037,
2759,0.0036,
2760,0.0038,
2761,0.0008,
2762,0.004,
2763,0.0003,
2764,0.0029,
2765,0.004,
2766,0.0045,
2767,0.0015,
2768,0.0013,
2769,0.0034,
2770,0.0049,
2771,0.0033,
2772,0.0021,
2773,0.001,
2774,0.002,
2775,0.0011,
2776,0.0053,
2777,0.0028,
2778,0.0033,
2779,0.0012,
2780,0.0026,
2781,0.0015,
2782,0.0014,
2783,0.0013,
2784,0.0027,
2785,0.001,
2786,0.0001,
2787,0.003,
2788,0.0037,
2789,0.0042,
2790,0.0003,
2791,0.0015,
2792,0.0016,
2793,0.0025,
2794,0.003,
2795,0.0033,
2796,0.0034,
2797,0.0039,
2798,0.0015,
2799,0.0026,
2800,0.0023,
2801,0.0039,
2802,0.0022,
2803,0.0012,
2804,0.0038,
2805,0.0016,
2806,0.002,
2807,0.0012,
2808,0.0025,
2809,0.0024,
2810,0.003,
2811,0.0036,
2812,0.0036,
2813,0.0007,
2814,0.0015,
2815,0.001,
2816,0.0019,
2817,0.0029,
2818,0.0048,
2819,0.0018,
2820,0.0033,
2821,0.0029,
2822,0.0013,
2823,0.0009,
2824,0.003,
2825,0.0016,
2826,0.001,
2827,0.0002,
2828,0.0019,
2829,0.003,
2830,0.0014,
2831,0.004,
2832,0.0019,
2833,0.0014,
2834,0.0018,
2835,0.0021,
2836,0.0013,
2837,0.0016,
2838,0.0014,
2839,0.0048,
2840,0.0025,
2841,0.0024,
2842,0.003,
2843,0.0039,
2844,0.0045,
2845,0.0036,
2846,0.0017,
2847,0.0012,
2848,0.0029,
2849,0.001,
2850,0.0035,
2851,0.0002,
2852,0.005,
2853,0.0014,
2854,0.0009,
2855,0.0008,
2856,0.001,
2857,0.0032,
2858,0.0029,
2859,0.0003,
2860,0.0038,
2861,0.0012,
2862,0.0022,
2863,0.0043,
2864,0.0006,
2865,0.0023,
2866,0.0022,
2867,0.0003,
2868,0.002,
2869,0.0037,
2870,0.002,
2871,0.0046,
2872,0.0028,
2873,0.0036,
2874,0.0008,
2875,0.0028,
2876,0.0026,
2877,0.003,
2878,0.0041,
2879,0.0008,
2880,0.0024,
2881,0.001,
2882,0.0023,
2883,0.0003,
2884,0.0007,
2885,0.0012,
2886,0.0019,
2887,0.0055,
2888,0.0032,
2889,0.0014,
2890,0.002,
2891,0.0042,
2892,0.0018,
2893,0.003,
2894,0.0026,
2895,0.0016,
2896,0.0005,
2897,0.0016,
2898,0.0019,
2899,0.0024,
2900,0.0041,
2901,0.0025,
2902,0.0047,
2903,0.0039,
2904,0.0023,
2905,0.0003,
2906,0.0011,
2907,0.0011,
2908,0.0002,
2909,0.0008,
2910,0.0035,
2911,0.0036,
2912,0.0021,
2913,0.0028,
2914,0.0056,
2915,0.0016,
2916,0.0021,
2917,0.0022,
2918,0.0008,
2919,0.0017,
2920,0.0042,
2921,0.0011,
2922,0.0025,
2923,0.0026,
2924,0.0009,
2925,0.0008,
2926,0.0019,
2927,0.0011,
2928,0.0012,
2929,0.0022,
2930,0.0038,
2931,0.0013,
2932,0.0031,
2933,0.003,
2934,0.0017,
2935,0.003,
2936,0.0036,
2937,0.0009,
2938,0.0028,
2939,0.004,
2940,0.002,
2941,0.0038,
2942,0.0012,
2943,0.0027,
2944,0.0018,
2945,0.0007,
2946,0.0008,
2947,0.0031,
2948,0.004,
2949,0.001,
2950,0.0015,
2951,0.003,
2952,0.0017,
2953,0.0025,
2954,0.0007,
2955,0.0008,
2956,0.0032,
2957,0.0043,
2958,0.0024,
2959,0.0003,
2960,0.0016,
2961,0.0029,
2962,0.0035,
2963,0.0051,
2964,0.0026,
2965,0.0007,
2966,0.0035,
2967,0.002,
2968,0.0012,
2969,0.0011,
2970,0.0008,
2971,0.0029,
2972,0.003,
2973,0.0006,
2974,0.0012,
2975,0.0039,
2976,0.0032,
2977,0.0023,
2978,0.0039,
2979,0.001,
2980,0.0016,
2981,0.0055,
2982,0.0011,
2983,0.0028,
2984,0.0035,
2985,0.0011,
2986,0.0013,
2987,0.0007,
2988,0.0035,
2989,0.0043,
2990,0.002,
2991,0.0061,
2992,0.0018,
2993,0.002,
2994,0.0039,
2995,0.0022,
2996,0.0057,
2997,0.004,
2998,0.0028,
2999,0.0024,
3000,0.0019,
3001,0.0021,
3002,0.0044,
3003,0.0046,
3004,0.0008,
3005,0.0006,
3006,0.003,
3007,0.0044,
3008,0.002,
3009,0.0003,
3010,0.0019,
3011,0.0019,
3012,0.0035,
3013,0.0024,
3014,0.0022,
3015,0.0013,
3016,0.0027,
3017,0.002,
3018,0.0041,
3019,0.0018,
3020,0.0012,
3021,0.0007,
3022,0.0011,
3023,0.0048,
3024,0.0011,
3025,0.0014,
3026,0.002,
3027,0.0017,
3028,0.001,
3029,0.0015,
3030,0.0014,
3031,0.0012,
3032,0.0018,
3033,0.0033,
3034,0.0029,
3035,0.0017,
3036,0.0037,
3037,0.0026,
3038,0.0019,
3039,0.0011,
3040,0.0002,
3041,0.0036,
3042,0.001,
3043,0.0011,
3044,0.0034,
3045,0.0024,
3046,0.0024,
3047,0.0029,
3048,0.001,
3049,0.0076,
3050,0.0004,
3051,0.0016,
3052,0.0004,
3053,0.0026,
3054,0.0021,
3055,0.0016,
3056,0.0017,
3057,0.0013,
3058,0.0017,
3059,0.0017,
3060,0.0049,
3061,0.0011,
3062,0.0013,
3063,0.0036,
3064,0.0034,
3065,0.0051,
3066,0.0005,
3067,0.0012,
3068,0.002,
3069,0.0003,
3070,0.0012,
3071,0.0026,
3072,0.0015,
3073,0.0023,
3074,0.0019,
3075,0.0053,
3076,0.0012,
3077,0.0025,
3078,0.0014,
3079,0.0023,
3080,0.0052,
3081,0.0028,
3082,0.0004,
3083,0.0014,
3084,0.0007,
3085,0.0018,
3086,0.0018,
3087,0.001,
3088,0.0036,
3089,0.0012,
3090,0.0018,
3091,0.0018,
3092,0.0022,
3093,0.0017,
3094,0.0026,
3095,0.0017,
3096,0.0015,
3097,0.0003,
3098,0.0024,
3099,0.001,
3100,0.0022,
3101,0.0044,
3102,0.0027,
3103,0.0029,
3104,0.002,
3105,0.0056,
3106,0.0063,
3107,0.0047,
3108,0.0006,
3109,0.0046,
3110,0.0049,
3111,0.0017,
3112,0.0011,
3113,0.0008,
3114,0.0008,
3115,0.0022,
3116,0.0025,
3117,0.0016,
3118,0.0011,
3119,0.0022,
3120,0.001,
3121,0.0025,
3122,0.0027,
3123,0.0028,
3124,0.0002,
3125,0.0031,
3126,0.0027,
3127,0.0028,
3128,0.0025,
3129,0.0015,
3130,0.0017,
3131,0.0008,
3132,0.0011,
3133,0.0016,
3134,0.0049,
3135,0.0026,
3136,0.0044,
3137,0.003,
3138,0.0011,
3139,0.0012,
3140,0.001,
3141,0.0014,
3142,0.0022,
3143,0.0029,
3144,0.0005,
3145,0.0025,
3146,0.0025,
3147,0.0022,
3148,0.003,
3149,0.002,
3150,0.0053,
3151,0.0009,
3152,0.0008,
3153,0.0048,
3154,0.0014,
3155,0.0037,
3156,0.0019,
3157,0.003,
3158,0.0015,
3159,0.0039,
3160,0.0018,
3161,0.0013,
3162,0.0029,
3163,0.0014,
3164,0.0022,
3165,0.0025,
3166,0.0032,
3167,0.0026,
3168,0.0005,
3169,0.0022,
3170,0.0027,
3171,0.0029,
3172,0.0031,
3173,0.0021,
3174,0.0032,
3175,0.0048,
3176,0.0028,
3177,0.0021,
3178,0.0028,
3179,0.0003,
3180,0.0024,
3181,0.0019,
3182,0.0016,
3183,0.0011,
3184,0.0015,
3185,0.0005,
3186,0.0045,
3187,0.0007,
3188,0.0024,
3189,0.0015,
3190,0.001,
3191,0.0039,
3192,0.0036,
3193,0.0011,
3194,0.0032,
3195,0.0024,
3196,0.0004,
3197,0.0007,
3198,0.0036,
3199,0.0019,
3200,0.0024,
3201,0.0029,
3202,0.0022,
3203,0.0006,
3204,0.0007,
3205,0.0017,
3206,0.0042,
3207,0.004,
3208,0.004,
3209,0.0072,
